,Year,Charity,User,Title,url,views,Voting link
369,2025,Vida Plena,Vida Plena,Vida Plena: Project 4 Awesome 2025,https://www.youtube.com/watch?v=_JNMCzqspsY,,
370,2025,Family Promise of the Jersey Shore,Family Promise of the Jersey Shore,Family Promise of the Jersey Shore  - P4A 2025,https://www.youtube.com/watch?v=BFKfcpBChyw,,
371,2025,Habibi.Works,Phoebe Roberts,Project 4 Awesome 2025: Habibi Works Bike Workshop; Part 3,https://www.youtube.com/watch?v=L5UbzlKEqqk,,
372,2025,Wings of Rescue,Mane Course,Project For Awesome 2025: Wings of Rescue,https://www.youtube.com/watch?v=in406LTN6tY,,
373,2025,Habibi.Works,Mohamed Baballa,What's the Media Lab at Habibi.Works,https://www.youtube.com/watch?v=ro7ofJaeD8M,,
374,2025,Parkinson's UK,Helen Smith,Parkinson's UK — Project for Awesome 2025,https://www.youtube.com/watch?v=8ZtIQ03p1m4,,
375,2025,MIND Research Institute,Brenden D'Souza,"Project for Awesome 2025 - MIND Research Institute - MM, BD, MZ",https://www.youtube.com/watch?v=ddXf3uOj-3Y,,
376,2025,ProVeg International,Felix W.,We need more plant-based alternatives. Vote for ProVeg International! | Project for Awesome 2025,https://www.youtube.com/watch?v=M6-61INs5eo,,
377,2025,Art Meets Education,Dom1000,Art Meets Education   Project for Awesome 2025,https://www.youtube.com/watch?v=BCbI05varXY,,
378,2025,EMU International Scholarship Fund,Pius Ukiri,I Took His Job...,https://www.youtube.com/watch?v=XW4vMSMoDVE,,
379,2025,International Campaign to Abolish Nuclear Weapons,Felix W.,We need nuclear disarmement. Vote for ICAN! | Project for Awesome 2025,https://www.youtube.com/watch?v=OeUEM5BWuo0,,
380,2025,Sprach- und Bildungsförderung SprInt gGmbH,Sprach- und Bildungsförderung SprInt,Project For Awesome 2025 | SprInt Berlin (Language and Integration),https://www.youtube.com/watch?v=mpbzp2akuT8,,
381,2025,Campaign Against Living Miserably,Badlinu,Vote For CALM - Project for awesome 2025,https://www.youtube.com/watch?v=Xj73Rxg_evA,,
382,2025,Bail Project,melodysmash,The Bail Project | Project for Awesome 2025,https://www.youtube.com/watch?v=gZTaX9hJ1n4,,
383,2025,Palestinian Youth Movement,Ethan Bell,California Model Legislature and Court | Project for Awesome 2025,https://www.youtube.com/watch?v=wT9QFBYLG1U,,
384,2025,National Abortion Federation,NationalAbortionFed,National Abortion Federation P4A 2025 Video,https://www.youtube.com/watch?v=PjJZvTYnsdg,,
385,2025,National Abortion Federation,National Abortion Hotline,National Abortion Hotline P4A 2025 Video,https://www.youtube.com/watch?v=JBKKJb_M3CU,,
386,2025,War Child,shealynn,"Nomination for War Child USA, Project for awesome",https://www.youtube.com/watch?v=86OHukSFCB0,,
387,2025,ReFOCUS Media Labs,ReFOCUS Media Labs,ReFOCUS Media Labs- Project For Awesome 2025 (color),https://www.youtube.com/watch?v=JWj86Ul-rSk,,
388,2025,Seacology,Lanka Mangrove Museum,Seacology—Project for Awesom 2025,https://www.youtube.com/watch?v=X-4_Pv5j7_4,,
389,2025,Cure CLCN6,Cure CLCN6,Nomination for Project For Awesome 2025,https://www.youtube.com/watch?v=2lR8QTkqvw4,,
390,2025,Girls for change Initiative,Girls for Change Initiative(G4CI),Project for Awesome 2025,https://www.youtube.com/watch?v=GriWDWSuDoQ,,
391,2025,Small Miracles,Alexa B,Small Miracles P4A,https://www.youtube.com/watch?v=531Csu1WYSg,,
392,2025,ASISTA Immigration Assistance,ASISTA,Don't forget to vote for ASISTA at Project 4 Awesome 2025!,https://www.youtube.com/watch?v=a1w7YAdqrq0,,
393,2025,Lets Plant e.V.,M FK,P4A2025LetsPlant!,https://www.youtube.com/watch?v=8SOhKeKEg-0,,
394,2025,Thirst Project,NB,Project for Awesome 2025 - Thirst Project,https://www.youtube.com/watch?v=SCKLiE6vbo0,,
395,2025,Hear Your Song,Hear Your Song,Hear Your Song — Project for Awesome 2025,https://www.youtube.com/watch?v=_xs_If6ZYQ8,,
396,2025,The Friendship Circle,Dumbstudent,P4A(Project For Awesome) 2025 | The Friendship Circle,https://www.youtube.com/watch?v=pValiVTC_OA,,
397,2025,The Starfish Foundation,Amy Wang,Project for Awesome 2025 | Polaris | Amy Wang,https://www.youtube.com/watch?v=VnxvYaHQ5GM,,
398,2025,Michael J. Fox Foundation,staryy_spring,Project For Awesome 2025 | Michael J. Fox Foundation,https://www.youtube.com/watch?v=78UdfaoOMUE,,
399,2025,Now I Lay Me Down to Sleep,Now I Lay Me Down to Sleep,2025 Project 4 Awesome Application,https://www.youtube.com/watch?v=OecVeMx8dcQ,,
400,2025,Alveus Sanctuary,Maggie Chen,Project For Awesome 2025  |  Alveus Sanctuary,https://www.youtube.com/watch?v=EJrwlQRZH3c,,
401,2025,LifeSmart Education,LifeSmart Education,Project for Awesome! LifeSmart Education CAN MAKE A DIFFERENCE. PLEASE VOTE FOR US!,https://www.youtube.com/watch?v=BXpGj9xtuik,,
402,2025,The J.E.D. Foundation,Haverty,The Jed Foundation - Project for Awesome 2025,https://www.youtube.com/watch?v=zFBVCA6EJqI,,
403,2025,War Child,Karis,War Child for 'Project For Awesome 2025',https://www.youtube.com/watch?v=DuzKAoRRrxk,,
404,2025,cancer research institute,Jay Hong,PROJECT FOR AWESOME: CANCER RESEARCH INSTITUTE (13+),https://www.youtube.com/watch?v=SY8zztFtJi4,,
405,2025,Campaign Against Living Miserably,Diabetus,how are you... really? [a short film] - Campaign Against Living Miserably | Project For Awesome 2025,https://www.youtube.com/watch?v=u99OyBTLinw,,
406,2025,Gamers Outreach,GamersOutreach,Gamers Outreach - Projejct for Awesome 2025,https://www.youtube.com/watch?v=KHG-aeaPE8Y,,
407,2025,"Carabiner Collections, Inc.",Carabiner Collections,Carabiner Collections LGBTQIA+ Library | Project For Awesome 2025,https://www.youtube.com/watch?v=NWSBm9ad50w,,
408,2025,Puppies Behind Bars,"Project For Awesome- Angela, Devan & Mallory",Puppies Behind Bars P4A 2024,https://www.youtube.com/watch?v=7y7pwxzGTE0,,
409,2025,Project Drawdown,Harsh Patel,"p4a 2025, Project Drawdown, Harsh Patel, Shreekrishna Avhad, Aaron D'Souza, Jonathan Tarniowy",https://www.youtube.com/watch?v=Y3fKGOPyC8I,,
410,2025,She's The First,Rahwa Tomas,She’s the First: Project 4 Awesome 2025,https://www.youtube.com/watch?v=_-klp4LR0dE,,
411,2025,ReliefAid,Son of Sonny,A word from Ukraine - ProjectforAwesome & ReliefAid,https://www.youtube.com/watch?v=oXl1ooMdq00,,
412,2025,Amigxs Del M.A.R.,Danielle Schmidt Ortiz,Amigxs Del M.A.R. (Movimiento Ambiental Revolucionario) | P4A 2025,https://www.youtube.com/watch?v=4qHyKYXp9SM,,
413,2025,Palomacy Pigeon & Dove Adoptions,Palomacy Pigeon & Dove Adoptions,Palomacy Pigeon & Dove Adoptions: Project for Awesome 2025,https://www.youtube.com/watch?v=m_MlSc721Y0,,
414,2025,She's The First,Annie Chen,She's the First - Project for Awesome 2025,https://www.youtube.com/watch?v=CtRhyOE6bDA,,
415,2025,Legacy Youth Leadership,Maxwell Pen,P4A 2025!🎉 | Maxwell Pen for Legacy Youth Leadership,https://www.youtube.com/watch?v=OsGeoMijWTE,,
416,2025,United Mitochondrial Disease Foundation,LifeOfInsamity,United Mitochondrial Disease Foundation | Project for Awesome 2025,https://www.youtube.com/watch?v=iwbENZeeSd0,,
417,2025,National Eating Disorders Association,Jo Newton,Project For Awesome 2025 -- NEDA,https://www.youtube.com/watch?v=UkWbeDkSdwk,,
418,2025,Malala Fund,couch potato art,Project for Awesome 2025 - New Chapters,https://www.youtube.com/watch?v=mBy0oNhDaBU,,
419,2025,Center for Coastal Studies,Old Trashwater,Project for Awesome 2025: Center for Coastal Studies -Marine Debris and Plastics Program,https://www.youtube.com/watch?v=RqAx5SeGT_Y,,
420,2025,Communitopia,Green Drinks Pittsburgh,Communitopia - 2025 Project for Awesome,https://www.youtube.com/watch?v=9FNLoRhAWHg,,
421,2025,WaterAid,Sophia Huang,Project for Awesome 2025 | WaterAid,https://www.youtube.com/watch?v=vaXmiy0ph4Q,,
422,2025,Equal Justice Initiative,Cameron Wescott,"Equal Justice Initiative, P4A 2025",https://www.youtube.com/watch?v=q2XWX4eGSzk,,
423,2025,Limbs for Life,Sebastian P,P4A - Limbs For Life,https://www.youtube.com/watch?v=4G6nNGHT2wg,,
424,2025,Cosmopolitan Party Foundation,Cosmopolitan Coalition of United Earth,P4A 2025: The Cosmopolitan Coalition of United Earth,https://www.youtube.com/watch?v=snHhDawECpc,,
425,2025,Prison Book Program,Hannah Lee,Prison Book Program - P4A 2025,https://www.youtube.com/watch?v=LFQHTOF7OP4,,
426,2025,Legacy Youth Leadership,Fishin4clout,I need your help!,https://www.youtube.com/watch?v=nHadd1lvsk0,,
427,2025,She's The First,Tiffani Britton,She's the First Project 4 Awesome!,https://www.youtube.com/watch?v=6gLDG345BYA,,
428,2025,Encouraging Women Across All Borders,Encouraging Women Across All Borders (EWAAB),EWAAB Project for Awesome 2025,https://www.youtube.com/watch?v=omk-RAUXtRs,,
429,2025,Collaborative Family Healthcare Association,Integrated Care TV,Projectforawesome.com #p4a #integratedcare #primarycare,https://www.youtube.com/watch?v=192Sy3VILDk,,
430,2025,Palestinian Center for Human Rights,Nerdfighters For Palestine,Palestine Children's Relief Fund (PCRF) - P4A 2025,https://www.youtube.com/watch?v=hSYhBJEK2NQ,,
431,2025,UNRWA USA,Nerdfighters For Palestine,UNRWA USA - P4A 2025,https://www.youtube.com/watch?v=M3r0Q73sfpw,,
432,2025,FREE2LUV,FREE2LUV,Project For Awesome 2025 | FREE2LUV ❤,https://www.youtube.com/watch?v=vEs8R03-h-8,,
433,2025,Disability EmpowHer Network,Disability EmpowHer Network,Disability EmpowHer Network | Project for Awesome 2025,https://www.youtube.com/watch?v=KaCAFG1oKgI,,
434,2025,Prison Book Program,"Prison Book Program Quincy, MA",Prison Book Program P4A 2025 - Chandler,https://www.youtube.com/watch?v=GMIge_zAqRA,,
435,2025,The Northwest Hub,Patrick Stokes,Project For Awesome 2025 - The Northwest Hub,https://www.youtube.com/watch?v=r8B00aaAay4,,
436,2025,Not Forgotten,Smarter Every Day 2,I've Been Making Videos About This for Over 10 years! -Not Forgotten 2025 Update Smarter Every Day 2,https://www.youtube.com/watch?v=tNlmWBTOxtg,,
437,2025,ACLU,Danielle,"February 7, 2025",https://www.youtube.com/watch?v=oZWke0AjPUg,,
438,2025,This Star Won't Go Out,TSWGO,P4A 2025: 💫 This Star Won't Go Out,https://www.youtube.com/watch?v=cODIZZO9Lpg,,
439,2025,Sandy Hook Promise,Arsany Georgy,Project 4 Awesome Video 2025: Sandy Hook Promise Foundation,https://www.youtube.com/watch?v=LT-QblUea78,,
440,2025,OpenMRS,OpenMRS,OpenMRS | Project For Awesome 2025 submission | #p4a | @p4a | #OpenMRS | #p4a2025,https://www.youtube.com/watch?v=9K9ApHfiUF4,,
441,2025,Digital4Good x #ICANHELP,Digital4Good + #ICANHELP,Digital4Good x #ICANHELP | Project for Awesome 2025,https://www.youtube.com/watch?v=5Ws19y7Vi0g,,
442,2025,The Superhero Project,The Superhero Project,P4A x SHP 2025,https://www.youtube.com/watch?v=ErKhUbOPMRw,,
443,2025,Day One,DayOneNY,Project for Awesome 2025 | Vote for Day One!,https://www.youtube.com/watch?v=Ftjj7UzVP2Q,,
444,2025,Ophelias Place,Ophelia's Place,Ophelia's Place Project for Awesome 2025 Submission,https://www.youtube.com/watch?v=AbrkoU89LJA,,
445,2025,DoSomething.org,DoSomething.org,Project For Awesome 2025 | DoSomething,https://www.youtube.com/watch?v=M4mbNoNFm7U,,
446,2025,Giving What We Can,Giving What We Can,Nominating Giving What We Can: Project for Awesome 2025,https://www.youtube.com/watch?v=P-iLbQWwvbU,,
447,2025,Scarleteen,Scarleteen,Scarleteen | Project For Awesome,https://www.youtube.com/watch?v=uDylAlyOJhQ,,
448,2025,She's The First,Anghelina Severin,She is the First | Project for Awesome 2025 | Listen to Girls,https://www.youtube.com/watch?v=rZzZhijtWEY,,
449,2025,No Means No Worldwide,NoMeansNoWorldwide,NMNW Project for Awesome 2025 NMNW,https://www.youtube.com/watch?v=8xuGqjh2tpE,,
450,2025,Literacy for Life,Literacy for Life Williamsburg,Literacy for Life Project for Awesome 2025,https://www.youtube.com/watch?v=yGDp8HYKOk4,,
451,2025,St. Jude Children's Research Hospital,Siuming Jiang,Project for Awesome 2025  |  St  Jude Children's Research Hospital,https://www.youtube.com/watch?v=WKDFM9by1AI,,
452,2025,NATIONAL LGBTQ TASK FORCE,Tiarah,Help out the LGBTQ community (National LGBTQ Task Force) - P4A #P4A #LGBTQ #ProjectForAwesome,https://www.youtube.com/watch?v=ZLpPZUcxIhI,,
453,2025,American Foundation for Suicide Prevention,Md Maruf Sorder,P4A: American Foundation for suicide prevention,https://www.youtube.com/watch?v=8Q4_Os2b4EU,,
454,2025,Aquatic Life Institute,Tamjid Saif,Save The Environment,https://www.youtube.com/watch?v=yi92iApYedc,,
455,2025,LOVEPAWS,LOVEPAWS,Vote for LOVEPAWS during Project for Awesome 2025!,https://www.youtube.com/watch?v=C84i_b9UAAU,,
456,2025,wellpower,CapoJay6,Mental Health Charities (Project For Awareness),https://www.youtube.com/watch?v=gAl27XrKnPw,,
457,2025,Sinergia Animal,Leonardo Lima,Sinergia Animal - Project for Awesome 2025,https://www.youtube.com/watch?v=GAwnMts_jDk,,
458,2025,Thirst Project,Luke Romick,I Nominate Thirst Project for Project for Awesome 2025,https://www.youtube.com/watch?v=d8ctD_IqcTU,,
459,2025,Centre for the Governance of AI,The Dank,P4A: Mental Health Reflection,https://www.youtube.com/watch?v=Wj6To4Cvkd4,,
460,2025,Seacology,Seacology,Seacology | Project for Awesome 2025,https://www.youtube.com/watch?v=IXGbTByySQ4,,
461,2025,Tinykittens,MichiruEll,P4A 2025 - Tinykittens,https://www.youtube.com/watch?v=LXeWkow-Egs,,
462,2025,GLOBAL REFUGE,Makeya group,Project for awesome project 2025 #projectforawese #Globalrefugee,https://www.youtube.com/watch?v=y3Fer8VD64Q,,
463,2025,Animal Sanctuary Aurora,Riina Mattila,Project for Awesome 2025: Animal Sanctuary Aurora,https://www.youtube.com/watch?v=1TfErf1aNSk,,
464,2025,Instrument Shop,Instrument Shop,Project for Awesome 2025 - Youth Instrument Building!,https://www.youtube.com/watch?v=65TR20LQOLM,,
465,2025,Sphinx Academy,Rokomoroshu,project awesome (sphinx academy),https://www.youtube.com/watch?v=GxeY4Tok-iQ,,
466,2025,Sentience,Sentience – Politik für Tiere,Project for Awesome 2025 – A Society in Which Animals Are Protected From Suffering,https://www.youtube.com/watch?v=L-EHVUn9hSQ,,
467,2025,Kafessiz Turkiye,Lukas Jasiūnas,Kafessiz Turkiye - Project for Awesome 2025,https://www.youtube.com/watch?v=rGWxS6kNc5E,,
468,2025,Sinergia Animal,Lukas Jasiūnas,Sinergia Animal - Project for Awesome 2025,https://www.youtube.com/watch?v=gPVEtZYL1aY,,
469,2025,Awakening Recovery,mode9800,25 P4A Awakening Recovery,https://www.youtube.com/watch?v=ryvQjhKI7Rk,,
470,2025,Mermaids UK,FlyingKiwi,Mermaids UK | Project for Awesome 2025,https://www.youtube.com/watch?v=-MViUL06nHw,,
471,2025,Time Out Youth,Time Out Youth,Time Out Youth: Project for Awesome 2025,https://www.youtube.com/watch?v=BqrsO-g8Aio,,
472,2025,True Colors United,Jenny Kiley,Project For Awesome 2025 - True Colors United,https://www.youtube.com/watch?v=Zloo8G1faCY,,
473,2025,Missoula Friends of the Shelter,Missoula Friends of the Shelter,Friends of the Shelter Project for Awesome Video,https://www.youtube.com/watch?v=vCaysaBRCHs,,
474,2025,Thirst Project,Macee D,Macee Flores - [Thirst Project] - P4A 2025,https://www.youtube.com/watch?v=4ccvi7IN0Xs,,
475,2025,Thirst Project,Andrew Reese,Thirst Project Project For Awesome 2025,https://www.youtube.com/watch?v=SFMBiOCFX-k,,
476,2025,Campaign Against Living Miserably,Campaign Against Living Miserably,Project For Awesome 2025 | Campaign Against Living Miserably,https://www.youtube.com/watch?v=DonE1m6iQn4,,
477,2025,Belong Center,Belong Center,Vote for Belong Center: On a mission to end loneliness and build a culture of belonging 💛✨,https://www.youtube.com/watch?v=ighOL3KLPpY,,
478,2025,Happy Doggo,Happy Doggo,Project For Awesome 2025 | Happy Doggo,https://www.youtube.com/watch?v=cgw2zMk5-gc,,
479,2025,StepUp Greensboro,StepUpGreensboro,StepUp Greensboro 2025 Project 4 Awesome,https://www.youtube.com/watch?v=c-UVDeoy_mI,,
480,2025,Palestinian American Community Center,firewordsparkler,P4A 2025 Palestinian American Community Center,https://www.youtube.com/watch?v=w-kkBaehG8I,,
481,2025,Asian American Community Fund of Pennsylvania,Katrina Eames,Asian American Community Fund of Pennsylvania || Project for Awesome 2025,https://www.youtube.com/watch?v=QS8KKg9z7iE,,
482,2025,Thirst Project,Lila Mokhtari,Project for Awesome 2025 - Thirst Project Submission,https://www.youtube.com/watch?v=2O54BQ6jQJ8,,
483,2025,Mollesnejta,Mollesnejta Agroforestry,Mollesnejta - Andean Agroforestry - Project for Awesome 2025,https://www.youtube.com/watch?v=cB_YPlKo4gs,,
484,2025,Yoga and Sports for Refugees,SwimRunClimb,Yoga and Sports for Refugees - Project for Awesome 2025,https://www.youtube.com/watch?v=FjtvPPwtpZQ,,
485,2025,The Social Teahouse Foundation,The Social Teahouse,The Social Teahose Foundation - Project for Awesome 2025,https://www.youtube.com/watch?v=4DZspjt9FAY,,
486,2025,Animal Advocacy Careers,Nayan Agarwal,Project for Awesome 2025- Animal Advocacy Careers,https://www.youtube.com/watch?v=TSCJOuzXWFY,,
487,2025,Queer Lexikon e.V.,Queer Lexikon,Queer Lexikon at Project 4 Awesome 2025,https://www.youtube.com/watch?v=dOQsMuhRLcw,,
488,2025,Habibi.Works,Carlotta B,Project for awesome 2025 - Interview to Mahmoud Ibrahim Ali about Habibi.Works,https://www.youtube.com/watch?v=qWkf7V2i9mY,,
489,2025,Animal Advocacy Careers,Animal Advocacy Careers,Project for Awesome 2025- Animal Advocacy Careers,https://www.youtube.com/watch?v=Y6zA69ZtkSw,,
490,2025,Habibi.Works,Carlotta Borroni,How do you describe Habibi.Works in one word?,https://www.youtube.com/watch?v=Xs2NpcSP7s8,,
491,2025,Legacy Youth Leadership,Jackie,"February 6, 2025",https://www.youtube.com/watch?v=HIz49A1EwrA,,
492,2025,Stichting Heuvelrug Theater,Winkeltheater,Heuvelrug Theater - P4A 2025 submission,https://www.youtube.com/watch?v=RUDfjOJkzcs,,
493,2025,Habibi.Works,Marina Burke Ruiz,PROJECT FOR AWESOME 2025 - My time in the Habibi.Works Garden,https://www.youtube.com/watch?v=FrMh7y1ctWs,,
494,2025,Veganuary,Veganuary,Wendy says Vote for Veganuary in Project for Awesome 2025,https://www.youtube.com/watch?v=xvgmypOM6qQ,,
495,2025,A child a dream a future - Un enfant un rêve un avenir,Alex Teaches English and French,Un enfant un rêve un avenir P4A2025,https://www.youtube.com/watch?v=XMSHR2dniI0,,
496,2025,Animal Charity Evaluators,Animal Charity Evaluators,Project for Awesome 2025: Animal Charity Evaluators,https://www.youtube.com/watch?v=0JA_fxAzTd4,,
497,2025,Good Food Institute,Effective Altruism Barcelona,Project for Awesome 2025: The Good Food Institute recommended by Melanie,https://www.youtube.com/watch?v=aM_z8BowHIo,,
498,2025,Acceptess-T,acceptess-t,Project 4 Awesome 2025 || Acceptess-T 🏳️‍⚧️,https://www.youtube.com/watch?v=-I16aclOG0Q,,
499,2025,She's The First,Kate Kiama,She's the First Project for Awesome 2025 Video,https://www.youtube.com/watch?v=aO6fEnTv0C4,,
500,2025,Kick it for Cancer,Joseph Zenir,Kick it 2025 vid,https://www.youtube.com/watch?v=g9sabU5xzuQ,,
501,2025,Veganuary,Mauricio Serrano Palma,Project for Awesome - Veganuary,https://www.youtube.com/watch?v=oe21KLKup40,,
502,2025,Veganuary,Veganuary,Stuart says Vote for Veganuary in Project for Awesome 2025,https://www.youtube.com/watch?v=BFgOot11A3Q,,
503,2025,Campaign Against Living Miserably,KiriothTV,Project For Awesome 2025 | the importance of CALM,https://www.youtube.com/watch?v=BShcMtCXyHE,,
504,2025,Faunalytics,Effective Altruism Barcelona,Project for Awesome 2025: Faunalytics recommended by Björn,https://www.youtube.com/watch?v=RpQtut7rbVg,,
505,2025,Faunalytics,Effective Altruism Barcelona,Project for Awesome 2025: Faunalytics recommended by Pablo,https://www.youtube.com/watch?v=AXuKLzEzYB8,,
506,2025,Good Food Institute,Effective Altruism Barcelona,Project for Awesome 2025: The Good Food Institute recommended by Ricard,https://www.youtube.com/watch?v=PBDU33b5NnI,,
507,2025,ACTRA,Effective Altruism Barcelona,Project for Awesome 2025: ACTRA recommended by Anthony,https://www.youtube.com/watch?v=k5Xxtw4bPcY,,
508,2025,Children Change Colombia,Effective Altruism Barcelona,Project for Awesome 2025: Children Change Colombia recommended by Laura,https://www.youtube.com/watch?v=Ctdgg3f_fz4,,
509,2025,Access to Medicines Initiative,Evan LaForge,Access to Medicines Initiative | Project for Awesome 2025,https://www.youtube.com/watch?v=s7pclN8h2Qs,,
510,2025,Good Food Institute,Lehua Gray,Good Food Institute - Project4Awesome 2025,https://www.youtube.com/watch?v=mufXVHo5wZU,,
511,2025,GiveDirectly,Lehua Gray,GiveDirectly - Project4Awesome 2025,https://www.youtube.com/watch?v=BDy5M1IxNB4,,
512,2025,Lead Exposure Elimination Project,Lehua Gray,Lead Exposure Elimination Project (LEEP)  - Project for Awesome 2025,https://www.youtube.com/watch?v=7lIC7MuGFEw,,
513,2025,Children's Future International,Children's Future,Support families affected by USAID stop work order - Project For Awesome 2025,https://www.youtube.com/watch?v=yDW9Cpgyddc,,
514,2025,International Campaign to Abolish Nuclear Weapons,Lehua Gray,International Campaign to Abolish Nuclear Weapons (ICAN) - Project for Awesome 2025,https://www.youtube.com/watch?v=lmerP2002FY,,
515,2025,She's The First,Tammy Tibbetts,Vote She's the First in Project for Awesome 2025!,https://www.youtube.com/watch?v=BUWGU6agTw4,,
516,2025,Friends of Rescue Animals,Nāmeless,Donate as an Advocate against Animal Cruelty,https://www.youtube.com/watch?v=ifU_B2YXHFE,,
517,2025,Midtown Greenway Coalition,Daniel Opdahl,Project for Awesome 2025 - The Midtown Greenway Coalition - P4A 2025,https://www.youtube.com/watch?v=M56fqbPtUo8,,
518,2025,Prescription Joy,Prescription Joy,Prescription Joy's Project for Awesome 2025 Submission,https://www.youtube.com/watch?v=yaf8XK005IM,,
519,2025,Giving What We Can,Giving What We Can,Giving What We Can: Project for Awesome 2025,https://www.youtube.com/watch?v=JX4lMoT4AuU,,
520,2025,New Roots Institute,New Roots Institute,Project For Awesome 2025,https://www.youtube.com/watch?v=fhYG-T3q1HU,,
521,2025,Meals For Unity,Meals for Unity,Project for Awesome 2025 X Meals for Unity Grant Application,https://www.youtube.com/watch?v=mBJBXn3R_no,,
522,2025,Global Changemakers,Global Changemakers,Global Changemakers Project For Awesome 2025,https://www.youtube.com/watch?v=Ujj1j2HrwOU,,
523,2025,Kids of Hope School,Stefanie John,Kids of Hope Project For Awesome 2025,https://www.youtube.com/watch?v=2m27ea0sAHY,,
524,2025,Ecology Project International,Ecology Project International,Sara for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=TOnKSdt9ud8,,
525,2025,Ecology Project International,Ecology Project International,P4A Raquel & Jeremy for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=nWZy5k-J9Es,,
526,2025,Ecology Project International,Ecology Project International,Katherine D. for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=A0Yl33PFKNQ,,
527,2025,Ecology Project International,Ecology Project International,Erick for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=c22X8uQRtes,,
528,2025,Ecology Project International,Ecology Project International,Steve McCarthy for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=JRyE4PsuCw8,,
529,2025,Ecology Project International,Ecology Project International,Diego for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=bX6KROrdwP4,,
530,2025,Autistica,LittlePictures,Autistica | Project For Awesome 2025,https://www.youtube.com/watch?v=QFXb-CWH_IQ,,
531,2025,Ecology Project International,Ecology Project International,Mason Wiggins for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=NgSEsKLD4BM,,
532,2025,Ecology Project International,Ecology Project International,Azul for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=0fsNrPG2hD0,,
533,2025,Ecology Project International,Ecology Project International,Steve Anderson for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=JnU4-CI9kms,,
534,2025,Ecology Project International,Ecology Project International,Katherine M. for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=67QRqAZO3tQ,,
535,2025,Ecology Project International,Ecology Project International,Pacuare Reserve Volunteers for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=71zfUyZ5d44,,
536,2025,Ecology Project International,Ecology Project International,Mexico Alumni for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=ZECA6HZb9lk,,
537,2025,Ecology Project International,Ecology Project International,Ana Beatriz Hernandez & Ramona Turtle for EPI during Project for Awesome 2025!,https://www.youtube.com/watch?v=u09kmWZt0pw,,
538,2025,Campaign Against Living Miserably,Nelldorado,Project For Awesome 2025: Nell’s Story for Campaign Against Living Miserably,https://www.youtube.com/watch?v=d5QYP6Kvs78,,
539,2025,Big Sky Youth Empowerment,Big Sky Youth Empowerment,BYEP Project for Awesome 2025,https://www.youtube.com/watch?v=cP8moqTRNN8,,
540,2025,Aquatic Life Institute,Aquatic Life Institute,Project for Awesome - Aquatic Life Institute,https://www.youtube.com/watch?v=csnKW74g6Mo,,
541,2025,Underdog Animal Rescue and Rehab,Underdog Animal Rescue and Rehab,Underdog Project for Awesome 2025 Video Submission,https://www.youtube.com/watch?v=qxxKtXsvXi8,,
542,2025,Prison Book Program,helloworld,Prison Book Program - Project for Awesome 2025,https://www.youtube.com/watch?v=TNbai9ilZys,,
543,2025,ReliefAid,Sam Jeffries,ReliefAid Project for Awesome 2025,https://www.youtube.com/watch?v=yMPnTHj220k,,
544,2025,TB Alliance,Alpha Aquilae,TB Alliance | Project for Awesome 2025,https://www.youtube.com/watch?v=Bxxdh9F4HPg,,
545,2025,Fistula Foundation,Fistula Foundation,Project for Awesome 2025 | Fistula Foundation,https://www.youtube.com/watch?v=cLqCBcY6Quc,,
546,2025,Legacy Youth Leadership,Kevin Woo,Legacy Youth Leadership for P4A 2025 #ProjectForAwesome2025,https://www.youtube.com/watch?v=kF_ZoD5B8zI,,
547,2025,Autistica,TheKillavinilla,Project For Awesome 2025 - Autistica,https://www.youtube.com/watch?v=VBH5UbYV7cs,,
548,2025,She's The First,She's the First,On Being Bolder and Louder! | She's the First x Malia Baker for Project for Awesome 2025,https://www.youtube.com/watch?v=j7nQxGK4RVg,,
549,2025,PauseAI,BurningTrapezoid,PauseAI - Project for Awesome 2025,https://www.youtube.com/watch?v=qOD05tpGcGA,,
550,2025,selfm-aid,Vinc3,Project 4 Awesome 2025. Selfm-aid: Skills Factory,https://www.youtube.com/watch?v=Bdes9ZFx8BE,,
551,2025,Wild Animal Initiative,Wild Animal Initiative,Wild Animal Initiative - Project For Awesome 2025,https://www.youtube.com/watch?v=c46nRss4H1Y,,
552,2025,Autistica,Chaos Organised,Project 4 Awesome 2025: I'm Nominating Autistica!,https://www.youtube.com/watch?v=iOMXZVYPl9M,,
553,2025,RiseBoro Community Partnership,RiseBoro Community Partnership,Project for Awesome 2025 - RiseBoro Community Partnership,https://www.youtube.com/watch?v=FU3VUqmYqdM,,
